Old Powerizer fully charged
system drawing 350 mA at 5V
390.39893198, 5.32
391.402382851, 5.29
392.405745983, 5.25
393.405274868, 5.28
394.40869689, 5.29
395.412189007, 5.30
396.415621042, 5.29
397.414886951, 5.36
398.418385029, 5.27
399.421977997, 5.28
400.425360918, 5.29
401.424836874, 5.29
402.42828989, 5.25
403.43177104, 5.28
404.431180954, 5.24
405.43460083, 5.23
406.438081026, 5.29
407.441514969, 5.27
408.44106698, 5.25
409.444359064, 5.29
410.44780302, 5.26
411.44729495, 5.29
412.450737, 5.33
413.45411706, 5.31
414.457620859, 5.30
415.457005978, 5.25
416.460497856, 5.25
417.463929892, 5.33
418.463426828, 5.30
419.466769934, 5.28
420.470288038, 5.31
421.473626852, 5.28
422.473206997, 5.25
423.47663188, 5.27
424.479974031, 5.26
425.479477882, 5.24
426.482918024, 5.24
427.486392975, 5.29
428.489801884, 5.26
429.48931694, 5.26
430.492723942, 5.28
431.496245861, 5.27
432.499651909, 5.26
433.499078035, 5.28
434.502501011, 5.28
435.505884886, 5.26
436.505347013, 5.31
437.508838892, 5.32
438.512239933, 5.27
439.515661001, 5.26
440.515156031, 5.23
441.51858592, 5.28
442.522098064, 5.27
443.521380901, 5.27
444.524936914, 5.29
445.528314829, 5.23
446.53181386, 5.29
447.531230927, 5.31
448.534680843, 5.27
449.53815794, 5.31
450.537627935, 5.28
451.541059017, 5.24
452.544327021, 5.27
453.547957897, 5.31
454.547315836, 5.26
455.550783873, 5.23
456.554280043, 5.25
457.557698011, 5.27
458.557165861, 5.23
459.56062603, 5.31
460.564053059, 5.29
461.563417912, 5.24
462.567050934, 5.27
463.570425987, 5.29
464.573901892, 5.28
465.573258877, 5.30
466.576663017, 5.25
467.579987049, 5.25
468.579581022, 5.24
469.582979918, 5.29
470.586494923, 5.21
471.589911938, 5.26
472.58931303, 5.30
473.592780828, 5.23
474.596240044, 5.24
475.595651865, 5.25
476.59915185, 5.26
477.602669001, 5.29
478.605969906, 5.32
479.605522871, 5.23
480.608897924, 5.31
481.612371922, 5.25
482.611673832, 5.22
483.615289927, 5.27
484.618672848, 5.26
485.622091055, 5.29
486.621573925, 5.27
487.625048876, 5.26
488.62843895, 5.29
489.631943941, 5.28
490.631396055, 5.27
491.634810925, 5.31
492.638159037, 5.28
493.637681007, 5.24
494.641115904, 5.26
495.644588947, 5.20
496.64803791, 5.26
497.64744401, 5.23
498.650851965, 5.30
499.654407978, 5.25
500.653753042, 5.28
501.657296896, 5.25
502.660707951, 5.27
503.664130926, 5.25
504.663493872, 5.22
505.666977882, 5.23
506.670485973, 5.26
507.669919968, 5.19
508.67335391, 5.25
509.6767869, 5.21
510.680289984, 5.24
511.679662943, 5.21
512.683162928, 5.26
513.686563015, 5.27
514.690068007, 5.29
515.689502001, 5.22
516.692859888, 5.25
517.69631505, 5.24
518.695869923, 5.30
519.699244976, 5.23
520.702684879, 5.23
521.706023932, 5.22
522.705448866, 5.25
523.709018946, 5.23
524.712425947, 5.29
525.711947918, 5.28
526.715373993, 5.28
527.718739033, 5.27
528.722246885, 5.27
529.721637011, 5.22
530.725133896, 5.25
531.72863698, 5.23
532.727990866, 5.23
533.731437922, 5.28
534.734863997, 5.25
535.738304853, 5.26
536.737803936, 5.23
537.741293907, 5.25
538.744670868, 5.20
539.748103857, 5.26
540.747401953, 5.19
541.751010895, 5.29
542.754395008, 5.21
543.75394702, 5.25
544.757335901, 5.27
545.760653973, 5.26
546.764309883, 5.26
547.763763905, 5.25
548.76711297, 5.28
549.770546913, 5.25
550.770040035, 5.25
551.773546934, 5.21
552.776772976, 5.27
553.780452967, 5.22
554.779774904, 5.27
555.783272028, 5.22
556.786679983, 5.26
557.786114931, 5.25
558.789415836, 5.26
559.792949915, 5.23
560.796458006, 5.24
561.79598403, 5.25
562.799325943, 5.26
563.802751064, 5.24
564.806166887, 5.23
565.805711985, 5.21
566.809067011, 5.22
567.812594891, 5.29
568.812018871, 5.25
569.815489054, 5.27
570.818912983, 5.22
571.82227087, 5.25
572.821723938, 5.31
573.82505393, 5.25
574.82859683, 5.17
575.828058958, 5.28
576.831480026, 5.25
577.834985971, 5.23
578.838414907, 5.23
579.837869883, 5.27
580.841423035, 5.24
581.844769955, 5.30
582.844217062, 5.32
583.847666979, 5.21
584.851104975, 5.26
585.854598999, 5.23
586.853981972, 5.22
587.857429028, 5.25
588.860918045, 5.26
589.864385843, 5.23
590.863751888, 5.19
591.867230892, 5.24
592.870678902, 5.26
593.870003939, 5.21
594.873553038, 5.28
595.87695384, 5.23
596.880445957, 5.27
597.879817009, 5.23
598.883300066, 5.23
599.88673687, 5.24
600.886219978, 5.29
601.889682055, 5.19
602.893097878, 5.26
603.896601915, 5.24
604.895940065, 5.23
605.899407864, 5.24
606.902896881, 5.26
607.902196884, 5.20
608.905772924, 5.27
609.909221888, 5.24
610.912631035, 5.25
611.91217804, 5.22
612.915504932, 5.18
613.919128895, 5.24
614.918442965, 5.23
615.921829939, 5.28
616.925364017, 5.18
617.928715944, 5.28
618.928246975, 5.31
619.931608915, 5.23
620.935113907, 5.22
621.934520006, 5.24
622.937975883, 5.24
623.941414833, 5.21
624.944885015, 5.25
625.944210052, 5.24
626.947727919, 5.24
627.951215029, 5.24
628.954592943, 5.18
629.954030991, 5.21
630.957545996, 5.23
631.96093297, 5.19
632.960371017, 5.23
633.963822842, 5.17
634.967288971, 5.27
635.970741034, 5.18
636.970173836, 5.28
637.973500967, 5.23
638.977058887, 5.25
639.97655201, 5.19
640.980075836, 5.29
641.983378887, 5.27
642.986871958, 5.29
643.986299992, 5.24
644.989817858, 5.21
645.993203878, 5.25
646.992631912, 5.21
647.996100903, 5.19
648.999552965, 5.26
650.002846956, 5.22
651.002411842, 5.27
652.005861998, 5.24
653.009320021, 5.27
654.012766838, 5.20
655.012162924, 5.22
656.015605927, 5.24
657.019018888, 5.17
658.018480062, 5.20
659.021940947, 5.24
660.025415897, 5.18
661.028846979, 5.25
662.028250933, 5.28
663.031754017, 5.15
664.035181046, 5.19
665.034623861, 5.17
666.037993908, 5.19
667.041543961, 5.25
668.045011044, 5.23
669.044389009, 5.24
670.047742844, 5.25
671.051250935, 5.22
672.050731897, 5.18
673.054211855, 5.29
674.057709932, 5.21
675.061001062, 5.27
676.060487032, 5.18
677.063962936, 5.17
678.067385912, 5.16
679.06683898, 5.21
680.07033205, 5.25
681.073756933, 5.22
682.077383041, 5.19
683.076570988, 5.24
684.079944849, 5.23
685.083507061, 5.21
686.087034941, 5.20
687.08644104, 5.22
688.089843035, 5.33
689.093294859, 5.22
690.092707872, 5.22
691.096189976, 5.17
692.099617004, 5.25
693.103127003, 5.25
694.102525949, 5.25
695.106027842, 5.23
696.109326839, 5.19
697.108772039, 5.23
698.112349033, 5.28
699.115731955, 5.25
700.119183064, 5.25
701.118618965, 5.17
702.122066975, 5.28
703.125566006, 5.18
704.128990889, 5.19
705.128327847, 5.17
706.131784916, 5.19
707.135161877, 5.15
708.134719849, 5.21
709.138152838, 5.23
710.141654015, 5.19
711.145041943, 5.16
712.144333839, 5.24
713.147902966, 5.21
714.151357889, 5.20
715.150832891, 5.22
716.154275894, 5.20
717.157729864, 5.18
718.161067963, 5.20
719.160601854, 5.17
720.16413188, 5.21
721.167567015, 5.22
722.16680789, 5.18
723.170367002, 5.23
724.173903942, 5.21
725.177289963, 5.21
726.176687002, 5.23
727.180230856, 5.18
728.18361783, 5.24
729.187072039, 5.23
730.186473846, 5.20
731.189930916, 5.27
732.193364859, 5.26
733.192829847, 5.22
734.196269035, 5.23
735.199760914, 5.19
736.203291893, 5.17
737.202613831, 5.24
738.206042051, 5.24
739.209526062, 5.16
740.208926916, 5.22
741.212342978, 5.16
742.215817928, 5.17
743.219277859, 5.18
744.218786001, 5.16
745.222149849, 5.24
746.22563386, 5.19
747.225059032, 5.17
748.228508949, 5.23
749.231926918, 5.19
750.235391855, 5.17
751.234799862, 5.14
752.238312006, 5.19
753.241708994, 5.18
754.245123863, 5.21
755.244660854, 5.20
756.24811697, 5.29
757.251522064, 5.25
758.250877857, 5.20
759.254354954, 5.19
760.257750988, 5.22
761.261272907, 5.22
762.260699987, 5.22
763.264245987, 5.23
764.267619848, 5.20
765.266993999, 5.22
766.2705369, 5.20
767.274010897, 5.23
768.277387857, 5.18
769.276799917, 5.23
770.280143976, 5.24
771.283740044, 5.20
772.283190966, 5.21
773.286618948, 5.15
774.29004693, 5.20
775.293498993, 5.15
776.292909861, 5.16
777.29638195, 5.13
778.299762964, 5.23
779.299209833, 5.23
780.302680016, 5.16
781.30615592, 5.21
782.309610844, 5.25
783.309002876, 5.27
784.312398911, 5.24
785.315994024, 5.18
786.319386959, 5.15
787.31880188, 5.18
788.322274923, 5.19
789.325737, 5.21
790.325175047, 5.14
791.328481913, 5.22
792.332082033, 5.17
793.33555603, 5.18
794.334959984, 5.17
795.338352919, 5.27
796.341815948, 5.21
797.341285944, 5.21
798.344660997, 5.21
799.348206043, 5.18
800.351621866, 5.14
801.351044893, 5.19
802.354446888, 5.18
803.357815027, 5.14
804.357306957, 5.20
805.360606909, 5.20
806.364236832, 5.18
807.367676973, 5.19
808.367168903, 5.18
809.370583057, 5.21
810.374043941, 5.17
811.377573013, 5.15
812.376976013, 5.16
813.38041687, 5.16
814.383777857, 5.23
815.383236885, 5.20
816.386695862, 5.23
817.390146017, 5.20
818.393604994, 5.21
819.392995834, 5.17
820.396503925, 5.20
821.399927855, 5.19
822.399304867, 5.23
823.403018951, 5.15
824.40625, 5.18
825.409767866, 5.21
826.409133911, 5.16
827.412513018, 5.24
828.416053057, 5.26
829.415452003, 5.21
830.418926001, 5.16
831.422380924, 5.19
832.425808907, 5.17
833.425246954, 5.19
834.428702831, 5.15
835.432165861, 5.21
836.431607962, 5.20
837.435073853, 5.14
838.438434839, 5.19
839.441854954, 5.17
840.441308022, 5.19
841.444809914, 5.13
842.44828105, 5.16
843.451704025, 5.17
844.451083899, 5.13
845.454576969, 5.17
846.457983971, 5.21
847.457480907, 5.19
848.460857868, 5.18
849.464372873, 5.15
850.467818975, 5.11
851.467265844, 5.20
852.470654964, 5.20
853.474071026, 5.12
854.473566055, 5.21
855.476961851, 5.13
856.480527878, 5.19
857.48396492, 5.16
858.483321905, 5.16
859.486824036, 5.29
860.490279913, 5.13
861.489714861, 5.16
862.49313283, 5.15
863.496593952, 5.17
864.500063896, 5.11
865.499461889, 5.19
866.502924919, 5.17
867.506341934, 5.24
868.505739927, 5.15
869.509261847, 5.15
870.512723923, 5.16
871.516126871, 5.23
872.515501022, 5.20
873.518981934, 5.17
874.522567034, 5.14
875.525926828, 5.17
876.52519989, 5.18
877.52876997, 5.15
878.532289028, 5.18
879.531698942, 5.23
880.535050869, 5.16
881.53856802, 5.14
882.541987896, 5.18
883.541579008, 5.19
884.544867992, 5.19
885.548313856, 5.24
886.547778845, 5.20
887.551203966, 5.17
888.554565907, 5.17
889.557977915, 5.18
890.557590008, 5.15
891.56101799, 5.20
892.564478874, 5.13
893.563918829, 5.17
894.567289829, 5.13
895.570735931, 5.20
896.574210882, 5.20
897.573714972, 5.18
898.577170849, 5.14
899.580493927, 5.19
900.583899021, 5.12
901.583436012, 5.15
902.586863041, 5.17
903.590363979, 5.14
904.589740992, 5.25
905.593207836, 5.13
906.596637011, 5.13
907.600093842, 5.14
908.599539042, 5.14
909.603070974, 5.22
910.606433868, 5.18
911.605840921, 5.20
912.609241009, 5.17
913.61279583, 5.15
914.616276979, 5.14
915.615668058, 5.21
916.619133949, 5.16
917.622552872, 5.19
918.621999979, 5.14
919.625386, 5.19
920.628906012, 5.14
921.632349014, 5.18
922.631804943, 5.12
923.635246038, 5.17
924.638675928, 5.19
925.642099857, 5.12
926.641550064, 5.18
927.645009041, 5.16
928.64842391, 5.19
929.647870064, 5.14
930.65130496, 5.11
931.654652834, 5.12
932.658128977, 5.17
933.657673836, 5.17
934.661103964, 5.20
935.66453886, 5.22
936.663948059, 5.17
937.667448997, 5.20
938.670903921, 5.16
939.674329042, 5.13
940.673843861, 5.18
941.677305937, 5.15
942.680737019, 5.17
943.679921865, 5.19
944.683383942, 5.13
945.687052965, 5.12
946.69046092, 5.17
947.689901829, 5.14
948.693332911, 5.20
949.696842909, 5.19
950.700073004, 5.19
951.699673891, 5.15
952.703120947, 5.14
953.706651926, 5.17
954.70595789, 5.20
955.709442854, 5.16
956.712837934, 5.18
957.716296911, 5.15
958.715744972, 5.11
959.719223976, 5.19
960.722624063, 5.18
961.722084045, 5.16
962.725609064, 5.12
963.729007959, 5.21
964.732434034, 5.20
965.731840849, 5.18
966.735331059, 5.10
967.738791943, 5.14
968.738234043, 5.14
969.741719961, 5.13
970.74513793, 5.19
971.748573065, 5.14
972.74810791, 5.11
973.751306057, 5.15
974.754967928, 5.21
975.758318901, 5.15
976.757742882, 5.14
977.761168003, 5.14
978.764679909, 5.16
979.764078856, 5.15
980.767529011, 5.18
981.771018028, 5.16
982.77441287, 5.14
983.773869991, 5.19
984.777284861, 5.14
985.780761003, 5.16
986.780174971, 5.14
987.783629894, 5.20
988.787134886, 5.10
989.790593863, 5.16
990.789996862, 5.18
991.793566942, 5.11
992.796941042, 5.12
993.796347857, 5.19
994.799746037, 5.09
995.803165913, 5.11
996.806696892, 5.14
997.806118965, 5.14
998.809555054, 5.15
999.812952995, 5.15
1000.81642199, 5.16
1001.81591201, 5.10
1002.81933498, 5.13
1003.82284188, 5.11
1004.82225299, 5.16
1005.82574892, 5.21
1006.82907104, 5.22
1007.83256793, 5.17
1008.83198786, 5.15
1009.83542395, 5.15
1010.83882689, 5.18
1011.83843589, 5.13
1012.84174585, 5.16
1013.84514093, 5.20
1014.84866285, 5.10
1015.84814095, 5.18
1016.85161185, 5.14
1017.855057, 5.13
1018.85444903, 5.16
1019.8578949, 5.14
1020.86136484, 5.12
1021.86476398, 5.22
1022.86421204, 5.18
1023.86765695, 5.12
1024.871104, 5.15
1025.87051105, 5.15
1026.87400198, 5.14
1027.87739706, 5.14
1028.880862, 5.15
1029.88033485, 5.13
1030.88375092, 5.14
1031.88724494, 5.14
1032.89061904, 5.16
1033.89007998, 5.14
1034.89355397, 5.13
1035.8969779, 5.13
1036.89645791, 5.10
1037.89987397, 5.14
1038.90329289, 5.18
1039.90675402, 5.15
1040.906183, 5.16
1041.90964985, 5.13
1042.91313195, 5.24
1043.91254592, 5.11
1044.91599298, 5.19
1045.91941285, 5.17
1046.92286897, 5.10
1047.92229199, 5.12
1048.92579985, 5.12
1049.92925191, 5.10
1050.92862892, 5.19
1051.93206501, 5.14
1052.93557501, 5.19
1053.93901896, 5.16
1054.93840194, 5.14
1055.94187284, 5.13
1056.94527102, 5.16
1057.94881701, 5.23
1058.94817185, 5.12
1059.95162296, 5.14
1060.95504689, 5.12
1061.9545629, 5.15
1062.95798683, 5.11
1063.96146989, 5.13
1064.96488786, 5.14
1065.96430206, 5.14
1066.96771193, 5.16
1067.97117496, 5.12
1068.97058988, 5.16
1069.97403502, 5.18
1070.97753191, 5.13
1071.98098993, 5.19
1072.98040795, 5.09
1073.98389006, 5.14
1074.98727798, 5.19
1075.98671794, 5.10
1076.99018097, 5.16
1077.99364495, 5.10
1078.997015, 5.11
1079.99652004, 5.15
1080.99995995, 5.14
1082.00341702, 5.16
1083.00278187, 5.16
1084.00633001, 5.12
1085.00978684, 5.13
1086.01313901, 5.11
1087.01260686, 5.08
1088.01614404, 5.10
1089.01950502, 5.12
1090.02290106, 5.17
1091.02239704, 5.13
1092.02579188, 5.14
1093.02933097, 5.14
1094.02867794, 5.08
1095.03227592, 5.10
1096.03564405, 5.15
1097.03919291, 5.18
1098.03856301, 5.12
1099.04196286, 5.10
1100.04545498, 5.12
1101.04479003, 5.13
1102.04837203, 5.12
1103.05173802, 5.16
1104.0552249, 5.08
1105.05461287, 5.18
1106.05807686, 5.11
1107.06157303, 5.23
1108.06090903, 5.19
1109.06441283, 5.11
1110.06784296, 5.11
1111.07130384, 5.16
1112.07069492, 5.10
1113.07412291, 5.12
1114.07770491, 5.11
1115.08106995, 5.16
1116.08044791, 5.19
1117.08389091, 5.16
1118.08738303, 5.11
1119.08683586, 5.09
1120.09026694, 5.12
1121.09371686, 5.11
1122.09719086, 5.17
1123.09661198, 5.16
1124.10010886, 5.09
1125.10347795, 5.11
1126.10298991, 5.18
1127.10643601, 5.13
1128.10980701, 5.08
1129.11335397, 5.14
1130.11268687, 5.14
1131.11623597, 5.11
1132.11956692, 5.09
1133.11911106, 5.15
1134.12249994, 5.08
1135.12596583, 5.15
1136.12937784, 5.13
1137.12883592, 5.12
1138.13226104, 5.10
1139.13573503, 5.12
1140.13927698, 5.09
1141.13860297, 5.11
1142.14201188, 5.15
1143.14546204, 5.15
1144.14495206, 5.13
1145.14844894, 5.13
1146.15185094, 5.15
1147.15532088, 5.13
1148.15472698, 5.14
1149.15817785, 5.11
1150.16157103, 5.13
1151.16112185, 5.14
1152.16445899, 5.11
1153.16792989, 5.16
1154.17137098, 5.13
1155.17090106, 5.19
1156.17427492, 5.15
1157.17782092, 5.14
1158.17719483, 5.12
1159.18064094, 5.08
1160.18406296, 5.12
1161.18745995, 5.14
1162.18695402, 5.17
1163.19036484, 5.11
1164.19380283, 5.10
1165.19733787, 5.08
1166.19677591, 5.19
1167.20002699, 5.09
1168.20366287, 5.11
1169.20307088, 5.09
1170.20649695, 5.11
1171.20993185, 5.11
1172.21334195, 5.10
1173.21276093, 5.14
1174.21622205, 5.08
1175.21971393, 5.12
1176.21914291, 5.10
1177.22262597, 5.14
1178.22608495, 5.11
1179.22939587, 5.13
1180.22901392, 5.12
1181.23234487, 5.10
1182.23580098, 5.12
1183.23524904, 5.06
1184.2387569, 5.08
1185.24214792, 5.09
1186.24563885, 5.20
1187.24507284, 5.10
1188.24847698, 5.11
1189.25197387, 5.08
1190.251333, 5.15
1191.25483394, 5.14
1192.25829196, 5.12
1193.26173902, 5.08
1194.261204, 5.15
1195.264575, 5.09
1196.26820683, 5.18
1197.27150393, 5.12
1198.27095389, 5.19
1199.27438188, 5.11
1200.27781892, 5.11
1201.27722788, 5.14
1202.28065205, 5.14
1203.28421402, 5.12
1204.28758597, 5.10
1205.2870419, 5.15
1206.29048991, 5.10
1207.29397202, 5.06
1208.29337883, 5.13
1209.2967639, 5.06
1210.30026793, 5.09
1211.30370998, 5.17
1212.30316997, 5.10
1213.30662298, 5.08
1214.31006098, 5.12
1215.30945897, 5.11
1216.31293893, 5.09
1217.31651092, 5.18
1218.31979704, 5.15
1219.3192389, 5.15
1220.32271004, 5.11
1221.32620502, 5.11
1222.32958603, 5.08
1223.32906103, 5.13
1224.33255196, 5.10
1225.33589005, 5.12
1226.33538485, 5.08
1227.33886886, 5.06
1228.34231806, 5.19
1229.34570193, 5.11
1230.34519386, 5.14
1231.34856701, 5.18
1232.35202098, 5.08
1233.35142088, 5.14
1234.35490084, 5.09
1235.35839105, 5.15
1236.36181593, 5.10
1237.36130905, 5.07
1238.36474395, 5.12
1239.36817384, 5.08
1240.36758304, 5.08
1241.37098193, 5.06
1242.37447786, 5.14
